Orthogroup	Species	Chlorella_KRBP	Orthologs
OG0001595	Chlorella_A99	QAXK01003821.1_4511-8191	PCFQ01000023.1 g2238 [Chlorella sp. A99]
OG0001595	Chlorella_Vulgaris2111P	QAXK01003821.1_4511-8191	KAI3439125.1 hypothetical protein D9Q98_001533 [Chlorella vulgaris]
OG0001595	Auxenochlorella_protothecoides	QAXK01003821.1_4511-8191	RMZ57584.1 hypothetical protein APUTEX25_001784 [Auxenochlorella protothecoides]
OG0001595	Coccomyxa_SubellipsoideaC169	QAXK01003821.1_4511-8191	EIE19423.1 DEAD-domain-containing protein [Coccomyxa subellipsoidea C-169]
OG0001599	Scenedesmus_NREL	QAXK01001163.1_31234-32344	KAF6256953.1 CPLD51 protein required for cyt b6 assembly [Scenedesmus sp. NREL 46B-D3]
OG0001599	Coccomyxa_SubellipsoideaC169	QAXK01001163.1_31234-32344	EIE22856.1 hypothetical protein COCSUDRAFT_29443 [Coccomyxa subellipsoidea C-169]
OG0001599	Auxenochlorella_protothecoides	QAXK01001163.1_31234-32344	RMZ57679.1 hypothetical protein APUTEX25_001879_ partial [Auxenochlorella protothecoides]
OG0001599	Chlorella_VariabilisNC64A	QAXK01001163.1_31234-32344	XP_005842658.1 hypothetical protein CHLNCDRAFT_33426_ partial [Chlorella variabilis]
OG0001599	Chlorella_Vulgaris2111P	QAXK01001163.1_31234-32344	KAI3424720.1 hypothetical protein D9Q98_008109 [Chlorella vulgaris]
OG0001599	Micractinium_SAG24180	QAXK01001163.1_31234-32344	PSC68198.1 CPLD51 required for cyt b6 assembly [Micractinium conductrix], PSC67328.1 CPLD51 required for cyt b6 assembly [Micractinium conductrix], PSC67100.1 hypothetical protein C2E20_9217 [Micractinium conductrix]
OG0001599	Chlorella_Sorokiniana1602	QAXK01001163.1_31234-32344	PRW45722.1 CPLD51 required for cyt b6 assembly [Chlorella sorokiniana]
OG0001599	Chlorella_A99	QAXK01001163.1_31234-32344	PCFQ01000073.1 g1981 [Chlorella sp. A99]
OG0001602	Scenedesmus_NREL	QAXK01009112.1_2932-1649	KAF6259680.1 telomere recombination-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0001602	Scenedesmus_PABB004	QAXK01009112.1_2932-1649	KAF8057633.1 yciO [Scenedesmus sp. PABB004]
OG0001602	Chlorella_VariabilisNC64A	QAXK01009112.1_2932-1649	XP_005850800.1 hypothetical protein CHLNCDRAFT_17175_ partial [Chlorella variabilis], XP_005851501.1 hypothetical protein CHLNCDRAFT_33851 [Chlorella variabilis]
OG0001602	Chlorella_Sorokiniana1602	QAXK01009112.1_2932-1649	PRW18339.1 translation factor-like [Chlorella sorokiniana], PRW58529.1 GTPase [Chlorella sorokiniana]
OG0001602	Micractinium_SAG24180	QAXK01009112.1_2932-1649	PSC72926.1 translation factor-like [Micractinium conductrix]
OG0001602	Chlorella_Vulgaris2111P	QAXK01009112.1_2932-1649	KAI3435536.1 hypothetical protein D9Q98_001601 [Chlorella vulgaris]
OG0001602	Chlorella_A99	QAXK01009112.1_2932-1649	PCFQ01000058.1 g92 [Chlorella sp. A99]
OG0001602	Coccomyxa_SubellipsoideaC169	QAXK01009112.1_2932-1649	EIE26805.1 hypothetical protein COCSUDRAFT_64663 [Coccomyxa subellipsoidea C-169]
OG0001606	Scenedesmus_NREL	QAXK01001551.1_37852-43451	KAF6262603.1 tRNA synthetases class I _C_ catalytic domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0001606	Scenedesmus_PABB004	QAXK01001551.1_37852-43451	KAF8056247.1 CARS1 [Scenedesmus sp. PABB004]
OG0001606	Coccomyxa_SubellipsoideaC169	QAXK01001551.1_37852-43451	EIE23980.1 hypothetical protein COCSUDRAFT_1550_ partial [Coccomyxa subellipsoidea C-169]
OG0001606	Chlorella_A99	QAXK01001551.1_37852-43451	PCFQ01000082.1 g532 [Chlorella sp. A99]
OG0001606	Chlorella_Vulgaris2111P	QAXK01001551.1_37852-43451	KAI3425944.1 hypothetical protein D9Q98_007914 [Chlorella vulgaris]
OG0001606	Chlorella_VariabilisNC64A	QAXK01001551.1_37852-43451	XP_005847657.1 hypothetical protein CHLNCDRAFT_57875 [Chlorella variabilis]
OG0001606	Micractinium_SAG24180	QAXK01001551.1_37852-43451	PSC74911.1 Cysteinyl-tRNA synthetase [Micractinium conductrix]
OG0001606	Chlorella_Sorokiniana1602	QAXK01001551.1_37852-43451	PRW33977.1 Cysteinyl-tRNA synthetase isoform C [Chlorella sorokiniana], PRW33976.1 Cysteinyl-tRNA synthetase isoform B [Chlorella sorokiniana], PRW33975.1 Cysteinyl-tRNA synthetase isoform A [Chlorella sorokiniana]
OG0001618	Chlorella_Vulgaris2111P	QAXK01003579.1_4454-5700	KAI3438391.1 hypothetical protein D9Q98_000823 [Chlorella vulgaris]
OG0001618	Micractinium_SAG24180	QAXK01003579.1_4454-5700	PSC73775.1 beta-hydroxyacyl-ACP dehydratase [Micractinium conductrix]
OG0001618	Chlorella_VariabilisNC64A	QAXK01003579.1_4454-5700	XP_005849721.1 hypothetical protein CHLNCDRAFT_34566 [Chlorella variabilis]
OG0001618	Chlorella_Sorokiniana1602	QAXK01003579.1_4454-5700	PRW57104.1 beta-hydroxyacyl-ACP dehydratase [Chlorella sorokiniana]
OG0001618	Coccomyxa_SubellipsoideaC169	QAXK01003579.1_4454-5700	EIE22913.1 beta-hydroxyacyl-dehydratase FabZ [Coccomyxa subellipsoidea C-169], EIE20676.1 hypothetical protein COCSUDRAFT_57244 [Coccomyxa subellipsoidea C-169]
OG0001618	Chlorella_A99	QAXK01003579.1_4454-5700	PCFQ01000037.1 g2362 [Chlorella sp. A99]
OG0001618	Scenedesmus_PABB004	QAXK01003579.1_4454-5700	KAF8071151.1 fabZ [Scenedesmus sp. PABB004]
OG0001618	Scenedesmus_NREL	QAXK01003579.1_4454-5700	KAF6254680.1 HotDog domain-containing protein [Scenedesmus sp. NREL 46B-D3], KAF6254679.1 hypothetical protein COO60DRAFT_291261 [Scenedesmus sp. NREL 46B-D3]
OG0001620	Scenedesmus_PABB004	QAXK01004906.1_4885-7564	KAF8062034.1 Zadh2 [Scenedesmus sp. PABB004]
OG0001620	Coccomyxa_SubellipsoideaC169	QAXK01004906.1_4885-7564	EIE25312.1 NAD_P_-binding protein [Coccomyxa subellipsoidea C-169], EIE25432.1 L domain-like protein [Coccomyxa subellipsoidea C-169]
OG0001620	Scenedesmus_NREL	QAXK01004906.1_4885-7564	KAF6263002.1 NAD_P_-binding protein [Scenedesmus sp. NREL 46B-D3], KAF6263001.1 hypothetical protein COO60DRAFT_1698969 [Scenedesmus sp. NREL 46B-D3]
OG0001620	Chlorella_Vulgaris2111P	QAXK01004906.1_4885-7564	KAI3436668.1 hypothetical protein D9Q98_006084 [Chlorella vulgaris]
OG0001620	Chlorella_VariabilisNC64A	QAXK01004906.1_4885-7564	XP_005850928.1 hypothetical protein CHLNCDRAFT_140660 [Chlorella variabilis]
OG0001620	Micractinium_SAG24180	QAXK01004906.1_4885-7564	PSC71659.1 kinase [Micractinium conductrix]
OG0001620	Chlorella_Sorokiniana1602	QAXK01004906.1_4885-7564	PRW56104.1 kinase [Chlorella sorokiniana]
OG0001620	Chlorella_A99	QAXK01004906.1_4885-7564	PCFQ01000011.1 g2820 [Chlorella sp. A99]
OG0001624	Scenedesmus_NREL	QAXK01001935.1_7191-6190	KAF6252126.1 hypothetical protein COO60DRAFT_1704422 [Scenedesmus sp. NREL 46B-D3], KAF6250760.1 hypothetical protein COO60DRAFT_1705489 [Scenedesmus sp. NREL 46B-D3]
OG0001624	Coccomyxa_SubellipsoideaC169	QAXK01001935.1_7191-6190	EIE20559.1 hypothetical protein COCSUDRAFT_43976 [Coccomyxa subellipsoidea C-169]
OG0001624	Chlorella_Sorokiniana1602	QAXK01001935.1_7191-6190	PRW58987.1 peroxisomal membrane 13 [Chlorella sorokiniana]
OG0001624	Chlorella_Vulgaris2111P	QAXK01001935.1_7191-6190	KAI3438597.1 hypothetical protein D9Q98_001021 [Chlorella vulgaris], KAI3438598.1 hypothetical protein D9Q98_001021 [Chlorella vulgaris]
OG0001624	Chlorella_VariabilisNC64A	QAXK01001935.1_7191-6190	XP_005849539.1 hypothetical protein CHLNCDRAFT_142910 [Chlorella variabilis]
OG0001624	Micractinium_SAG24180	QAXK01001935.1_7191-6190	PSC76300.1 peroxisomal membrane 13 isoform B [Micractinium conductrix], PSC76299.1 peroxisomal membrane 13 isoform C [Micractinium conductrix], PSC76301.1 peroxisomal membrane 13 isoform A [Micractinium conductrix]
OG0001625	Chlorella_Sorokiniana1602	QAXK01008598.1_11627-10467	PRW20520.1 pyridoxamine 5 -phosphate oxidase [Chlorella sorokiniana]
OG0001625	Chlorella_Vulgaris2111P	QAXK01008598.1_11627-10467	KAI3430273.1 hypothetical protein D9Q98_004869 [Chlorella vulgaris]
OG0001625	Chlorella_VariabilisNC64A	QAXK01008598.1_11627-10467	XP_005844624.1 hypothetical protein CHLNCDRAFT_36836 [Chlorella variabilis]
OG0001625	Micractinium_SAG24180	QAXK01008598.1_11627-10467	PSC70073.1 pyridoxamine 5 -phosphate oxidase isoform B [Micractinium conductrix], PSC70074.1 pyridoxamine 5 -phosphate oxidase isoform A [Micractinium conductrix]
OG0001625	Coccomyxa_SubellipsoideaC169	QAXK01008598.1_11627-10467	EIE27020.1 hypothetical protein COCSUDRAFT_83579 [Coccomyxa subellipsoidea C-169]
OG0001625	Scenedesmus_PABB004	QAXK01008598.1_11627-10467	KAF8072584.1 PPOX2 [Scenedesmus sp. PABB004]
OG0001625	Scenedesmus_NREL	QAXK01008598.1_11627-10467	KAF6237644.1 hypothetical protein COO60DRAFT_422905 [Scenedesmus sp. NREL 46B-D3], KAF6250973.1 hypothetical protein COO60DRAFT_705986 [Scenedesmus sp. NREL 46B-D3], KAF6250970.1 hypothetical protein COO60DRAFT_1645713 [Scenedesmus sp. NREL 46B-D3]
OG0001666	Scenedesmus_NREL	QAXK01000648.1_7716-3949	KAF6264457.1 transketolase [Scenedesmus sp. NREL 46B-D3]
OG0001666	Scenedesmus_PABB004	QAXK01000648.1_7716-3949	KAF8072634.1 Transketolase [Scenedesmus sp. PABB004]
OG0001666	Coccomyxa_SubellipsoideaC169	QAXK01000648.1_7716-3949	EIE18713.1 transketolase 7 [Coccomyxa subellipsoidea C-169]
OG0001666	Auxenochlorella_protothecoides	QAXK01000648.1_7716-3949	RMZ52022.1 hypothetical protein APUTEX25_001216 [Auxenochlorella protothecoides]
OG0001666	Chlorella_A99	QAXK01000648.1_7716-3949	PCFQ01000011.1 g2735 [Chlorella sp. A99]
OG0001666	Micractinium_SAG24180	QAXK01000648.1_7716-3949	PSC72061.1 transketolase [Micractinium conductrix]
OG0001666	Chlorella_Sorokiniana1602	QAXK01000648.1_7716-3949	PRW57509.1 transketolase 7 [Chlorella sorokiniana]
OG0001666	Chlorella_VariabilisNC64A	QAXK01000648.1_7716-3949	XP_005847082.1 hypothetical protein CHLNCDRAFT_48880 [Chlorella variabilis]
OG0001666	Chlorella_Vulgaris2111P	QAXK01000648.1_7716-3949	KAI3438184.1 hypothetical protein D9Q98_000621 [Chlorella vulgaris]
OG0001670	Coccomyxa_SubellipsoideaC169	QAXK01001801.1_20671-18627	EIE21309.1 glutamate-1-semialdehyde 2_1-aminomutase_ chloroplastic [Coccomyxa subellipsoidea C-169]
OG0001670	Scenedesmus_PABB004	QAXK01001801.1_20671-18627	KAF8060470.1 hypothetical protein HT031_004646 [Scenedesmus sp. PABB004]
OG0001670	Scenedesmus_NREL	QAXK01001801.1_20671-18627	KAF6264382.1 glutamate-1-semialdehyde 2_1-aminomutase_ chloroplastic [Scenedesmus sp. NREL 46B-D3]
OG0001670	Chlorella_A99	QAXK01001801.1_20671-18627	PCFQ01000046.1 g1874 [Chlorella sp. A99]
OG0001670	Auxenochlorella_protothecoides	QAXK01001801.1_20671-18627	RMZ52079.1 hypothetical protein APUTEX25_001273 [Auxenochlorella protothecoides]
OG0001670	Micractinium_SAG24180	QAXK01001801.1_20671-18627	PSC67716.1 glutamate-1-semialdehyde aminotransferase [Micractinium conductrix]
OG0001670	Chlorella_VariabilisNC64A	QAXK01001801.1_20671-18627	XP_005843919.1 glutamate-1-semialdehyde 2_1-aminomutase [Chlorella variabilis]
OG0001670	Chlorella_Sorokiniana1602	QAXK01001801.1_20671-18627	PRW57872.1 glutamate-1-semialdehyde aminotransferase [Chlorella sorokiniana]
OG0001670	Chlorella_Vulgaris2111P	QAXK01001801.1_20671-18627	KAI3434577.1 hypothetical protein D9Q98_002647 [Chlorella vulgaris]
OG0001676	Chlorella_Sorokiniana1602	QAXK01000084.1_15952-9180	PRW61530.1 transportin-1-like isoform X1 [Chlorella sorokiniana]
OG0001676	Chlorella_Vulgaris2111P	QAXK01000084.1_15952-9180	KAI3424477.1 hypothetical protein D9Q98_010027 [Chlorella vulgaris]
OG0001676	Chlorella_VariabilisNC64A	QAXK01000084.1_15952-9180	XP_005843159.1 hypothetical protein CHLNCDRAFT_59360 [Chlorella variabilis]
OG0001676	Micractinium_SAG24180	QAXK01000084.1_15952-9180	PSC74648.1 transportin-1 isoform X1 [Micractinium conductrix]
OG0001676	Chlorella_A99	QAXK01000084.1_15952-9180	PCFQ01000082.1 g582 [Chlorella sp. A99]
OG0001676	Auxenochlorella_protothecoides	QAXK01000084.1_15952-9180	RMZ52138.1 hypothetical protein APUTEX25_001528_ partial [Auxenochlorella protothecoides]
OG0001676	Coccomyxa_SubellipsoideaC169	QAXK01000084.1_15952-9180	EIE19103.1 ARM repeat-containing protein [Coccomyxa subellipsoidea C-169]
OG0001676	Scenedesmus_NREL	QAXK01000084.1_15952-9180	KAF6260222.1 ARM repeat-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0001676	Scenedesmus_PABB004	QAXK01000084.1_15952-9180	KAF8063844.1 TRN1 [Scenedesmus sp. PABB004]
OG0001677	Scenedesmus_PABB004	QAXK01006154.1_7199-4782	KAF8071251.1 CNX2 [Scenedesmus sp. PABB004]
OG0001677	Scenedesmus_NREL	QAXK01006154.1_7199-4782	KAF6260541.1 molybdenum cofactor biosynthesis prote [Scenedesmus sp. NREL 46B-D3]
OG0001677	Auxenochlorella_protothecoides	QAXK01006154.1_7199-4782	RMZ52141.1 hypothetical protein APUTEX25_001531 [Auxenochlorella protothecoides]
OG0001677	Coccomyxa_SubellipsoideaC169	QAXK01006154.1_7199-4782	EIE21586.1 molybdenum cofactor biosynthesis prote [Coccomyxa subellipsoidea C-169]
OG0001677	Chlorella_A99	QAXK01006154.1_7199-4782	PCFQ01000078.1 g2165 [Chlorella sp. A99]
OG0001677	Chlorella_Sorokiniana1602	QAXK01006154.1_7199-4782	PRW59793.1 Cyclic pyranopterin monophosphate mitochondrial [Chlorella sorokiniana]
OG0001677	Micractinium_SAG24180	QAXK01006154.1_7199-4782	PSC77045.1 Cyclic pyranopterin monophosphate mitochondrial [Micractinium conductrix]
OG0001677	Chlorella_Vulgaris2111P	QAXK01006154.1_7199-4782	KAI3436185.1 hypothetical protein D9Q98_002240 [Chlorella vulgaris]
OG0001677	Chlorella_VariabilisNC64A	QAXK01006154.1_7199-4782	XP_005845431.1 hypothetical protein CHLNCDRAFT_49033 [Chlorella variabilis]
OG0001679	Micractinium_SAG24180	QAXK01005586.1_4660-3715	PSC74310.1 mitochondrial glyco [Micractinium conductrix]
OG0001679	Chlorella_Sorokiniana1602	QAXK01005586.1_4660-3715	PRW61625.1 mitochondrial acidic [Chlorella sorokiniana]
OG0001679	Chlorella_Vulgaris2111P	QAXK01005586.1_4660-3715	KAI3424056.1 hypothetical protein D9Q98_009419 [Chlorella vulgaris]
OG0001679	Chlorella_A99	QAXK01005586.1_4660-3715	PCFQ01000079.1 g1339 [Chlorella sp. A99]
OG0001679	Auxenochlorella_protothecoides	QAXK01005586.1_4660-3715	RMZ52157.1 hypothetical protein APUTEX25_001547 [Auxenochlorella protothecoides]
OG0001679	Scenedesmus_NREL	QAXK01005586.1_4660-3715	KAF6263770.1 mitochondrial glycoprotein [Scenedesmus sp. NREL 46B-D3], KAF6266713.1 mitochondrial glycoprotein [Scenedesmus sp. NREL 46B-D3]
OG0001679	Coccomyxa_SubellipsoideaC169	QAXK01005586.1_4660-3715	EIE18788.1 mitochondrial glyco protein_ partial [Coccomyxa subellipsoidea C-169]
OG0001679	Scenedesmus_PABB004	QAXK01005586.1_4660-3715	KAF8072894.1 hypothetical protein HT031_000554 [Scenedesmus sp. PABB004]
OG0001681	Scenedesmus_PABB004	QAXK01003694.1_10054-1111	KAF8061344.1 phosphoribosylformylglycinamidine synthase [Scenedesmus sp. PABB004]
OG0001681	Scenedesmus_NREL	QAXK01003694.1_10054-1111	KAF6265707.1 CobB/CobQ-like glutamine amidotransferase domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0001681	Coccomyxa_SubellipsoideaC169	QAXK01003694.1_10054-1111	EIE23716.1 AIR synthase-related protein [Coccomyxa subellipsoidea C-169]
OG0001681	Auxenochlorella_protothecoides	QAXK01003694.1_10054-1111	RMZ52170.1 hypothetical protein APUTEX25_001560_ partial [Auxenochlorella protothecoides]
OG0001681	Chlorella_Sorokiniana1602	QAXK01003694.1_10054-1111	PRW61378.1 putative phosphoribosylformylglycinamidine chloroplastic mitochondrial [Chlorella sorokiniana]
OG0001681	Micractinium_SAG24180	QAXK01003694.1_10054-1111	PSC73466.1 putative phosphoribosylformylglycinamidine chloroplastic mitochondrial [Micractinium conductrix]
OG0001681	Chlorella_A99	QAXK01003694.1_10054-1111	PCFQ01000014.1 g1899 [Chlorella sp. A99]
OG0001681	Chlorella_Vulgaris2111P	QAXK01003694.1_10054-1111	KAI3432423.1 hypothetical protein D9Q98_003977 [Chlorella vulgaris]
OG0001681	Chlorella_VariabilisNC64A	QAXK01003694.1_10054-1111	XP_005844442.1 hypothetical protein CHLNCDRAFT_139160 [Chlorella variabilis]
OG0001683	Chlorella_Sorokiniana1602	QAXK01005873.1_4902-1877	PRW61408.1 nifU chloroplastic isoform B [Chlorella sorokiniana], PRW61409.1 nifU chloroplastic isoform A [Chlorella sorokiniana]
OG0001683	Chlorella_VariabilisNC64A	QAXK01005873.1_4902-1877	XP_005845629.1 hypothetical protein CHLNCDRAFT_58507 [Chlorella variabilis]
OG0001683	Micractinium_SAG24180	QAXK01005873.1_4902-1877	PSC74301.1 nifU chloroplastic [Micractinium conductrix]
OG0001683	Auxenochlorella_protothecoides	QAXK01005873.1_4902-1877	RMZ52174.1 hypothetical protein APUTEX25_001564 [Auxenochlorella protothecoides]
OG0001683	Coccomyxa_SubellipsoideaC169	QAXK01005873.1_4902-1877	EIE23413.1 NifU-domain-containing protein [Coccomyxa subellipsoidea C-169]
OG0001683	Scenedesmus_NREL	QAXK01005873.1_4902-1877	KAF6255860.1 NifU-like domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0001683	Scenedesmus_PABB004	QAXK01005873.1_4902-1877	KAF8073253.1 NIFU1 [Scenedesmus sp. PABB004]
OG0001683	Chlorella_Vulgaris2111P	QAXK01005873.1_4902-1877	KAI3423194.1 hypothetical protein D9Q98_010716_ partial [Chlorella vulgaris]
OG0001684	Scenedesmus_NREL	QAXK01001160.1_46203-44172	KAF6252970.1 MIF4G domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0001684	Scenedesmus_PABB004	QAXK01001160.1_46203-44172	KAF8062920.1 hypothetical protein HT031_003758 [Scenedesmus sp. PABB004]
OG0001684	Coccomyxa_SubellipsoideaC169	QAXK01001160.1_46203-44172	EIE18792.1 ARM repeat-containing protein [Coccomyxa subellipsoidea C-169]
OG0001684	Auxenochlorella_protothecoides	QAXK01001160.1_46203-44172	RMZ52191.1 hypothetical protein APUTEX25_001581_ partial [Auxenochlorella protothecoides]
OG0001684	Chlorella_A99	QAXK01001160.1_46203-44172	PCFQ01000082.1 g589 [Chlorella sp. A99]
OG0001684	Micractinium_SAG24180	QAXK01001160.1_46203-44172	PSC74431.1 Eukaryotic translation initiation factor 4G [Micractinium conductrix]
OG0001684	Chlorella_Sorokiniana1602	QAXK01001160.1_46203-44172	PRW61441.1 Eukaryotic translation initiation factor 4G [Chlorella sorokiniana]
OG0001684	Chlorella_Vulgaris2111P	QAXK01001160.1_46203-44172	KAI3424276.1 hypothetical protein D9Q98_009630 [Chlorella vulgaris]
OG0001684	Chlorella_VariabilisNC64A	QAXK01001160.1_46203-44172	XP_005842849.1 hypothetical protein CHLNCDRAFT_59437 [Chlorella variabilis]
OG0001686	Scenedesmus_NREL	QAXK01001518.1_29154-38461	KAF6255267.1 clathrin heavy chain [Scenedesmus sp. NREL 46B-D3]
OG0001686	Scenedesmus_PABB004	QAXK01001518.1_29154-38461	KAF8060094.1 CHC2 [Scenedesmus sp. PABB004]
OG0001686	Coccomyxa_SubellipsoideaC169	QAXK01001518.1_29154-38461	EIE26635.1 clathrin heavy chain [Coccomyxa subellipsoidea C-169]
OG0001686	Auxenochlorella_protothecoides	QAXK01001518.1_29154-38461	RMZ52199.1 hypothetical protein APUTEX25_001589_ partial [Auxenochlorella protothecoides]
OG0001686	Chlorella_Vulgaris2111P	QAXK01001518.1_29154-38461	KAI3432267.1 hypothetical protein D9Q98_003827 [Chlorella vulgaris]
OG0001686	Chlorella_VariabilisNC64A	QAXK01001518.1_29154-38461	XP_005844264.1 hypothetical protein CHLNCDRAFT_139336 [Chlorella variabilis]
OG0001686	Chlorella_Sorokiniana1602	QAXK01001518.1_29154-38461	PRW61204.1 clathrin heavy chain [Chlorella sorokiniana]
OG0001686	Micractinium_SAG24180	QAXK01001518.1_29154-38461	PSC73488.1 clathrin heavy chain [Micractinium conductrix]
OG0001686	Chlorella_A99	QAXK01001518.1_29154-38461	PCFQ01000079.1 g1275 [Chlorella sp. A99]
OG0001687	Scenedesmus_NREL	QAXK01011350.1_4968-4302	KAF6250622.1 NADH_ubiquinone oxidoreductase B14 subunit [Scenedesmus sp. NREL 46B-D3]
OG0001687	Scenedesmus_PABB004	QAXK01011350.1_4968-4302	KAF8057752.1 NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6 [Scenedesmus sp. PABB004]
OG0001687	Chlorella_A99	QAXK01011350.1_4968-4302	PCFQ01000010.1 g385 [Chlorella sp. A99]
OG0001687	Coccomyxa_SubellipsoideaC169	QAXK01011350.1_4968-4302	EIE26072.1 hypothetical protein COCSUDRAFT_40238 [Coccomyxa subellipsoidea C-169]
OG0001687	Auxenochlorella_protothecoides	QAXK01011350.1_4968-4302	RMZ52202.1 hypothetical protein APUTEX25_001592 [Auxenochlorella protothecoides]
OG0001687	Chlorella_Sorokiniana1602	QAXK01011350.1_4968-4302	PRW39378.1 NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6 [Chlorella sorokiniana]
OG0001687	Micractinium_SAG24180	QAXK01011350.1_4968-4302	PSC67263.1 NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6 [Micractinium conductrix]
OG0001687	Chlorella_Vulgaris2111P	QAXK01011350.1_4968-4302	KAI3431570.1 hypothetical protein D9Q98_004620 [Chlorella vulgaris]
OG0001687	Chlorella_VariabilisNC64A	QAXK01011350.1_4968-4302	XP_005845014.1 hypothetical protein CHLNCDRAFT_138486 [Chlorella variabilis]
OG0001689	Scenedesmus_PABB004	QAXK01000325.1_49285-50693	KAF8054987.1 PBB2 [Scenedesmus sp. PABB004]
OG0001689	Scenedesmus_NREL	QAXK01000325.1_49285-50693	KAF6252229.1 nucleophile aminohydrolase [Scenedesmus sp. NREL 46B-D3]
OG0001689	Auxenochlorella_protothecoides	QAXK01000325.1_49285-50693	RMZ52216.1 hypothetical protein APUTEX25_001606 [Auxenochlorella protothecoides]
OG0001689	Coccomyxa_SubellipsoideaC169	QAXK01000325.1_49285-50693	EIE23549.1 N-terminal nucleophile aminohydrolase [Coccomyxa subellipsoidea C-169]
OG0001689	Chlorella_A99	QAXK01000325.1_49285-50693	PCFQ01000015.1 g3030 [Chlorella sp. A99]
OG0001689	Micractinium_SAG24180	QAXK01000325.1_49285-50693	PSC76278.1 Proteasome subunit beta type-7-A [Micractinium conductrix]
OG0001689	Chlorella_Sorokiniana1602	QAXK01000325.1_49285-50693	PRW57945.1 Proteasome subunit beta type-7-A [Chlorella sorokiniana]
