Orthogroup	Scenedesmus_PABB004	Chlorella_Sorokiniana1602
OG0002904	KAF8069699.1 ergic3 [Scenedesmus sp. PABB004]	PRW39058.1 Endoplasmic reticulum-Golgi intermediate compartment 3 [Chlorella sorokiniana]
OG0002905	KAF8071275.1 ychF [Scenedesmus sp. PABB004]	PRW39192.1 obg-like ATPase 1 [Chlorella sorokiniana]
OG0002906	KAF8057743.1 ALG10 [Scenedesmus sp. PABB004]	PRW39235.1 Dol-P-Glc_Glc_2_Man_9_ c_2_-PP-Dol alpha-1_2-glucosyltransferase [Chlorella sorokiniana]
OG0002907	KAF8057874.1 hypothetical protein HT031_005820 [Scenedesmus sp. PABB004]	PRW05754.1 RST1 isoform X1 [Chlorella sorokiniana]
OG0002908	KAF8072751.1 hypothetical protein HT031_000411 [Scenedesmus sp. PABB004]	PRW33674.1 photosystem I subunit O [Chlorella sorokiniana]
OG0002909	KAF8057741.1 hypothetical protein HT031_005925 [Scenedesmus sp. PABB004]	PRW39388.1 DNA gyrase subunit B isoform A [Chlorella sorokiniana], PRW39387.1 DNA gyrase subunit B isoform B [Chlorella sorokiniana]
OG0002910	KAF8068402.1 manganese-dependent ADP-ribose/CDP-alcohol diphosphatase [Scenedesmus sp. PABB004]	PRW39318.1 manganese-dependent ADP-ribose CDP-alcohol diphosphatase-like [Chlorella sorokiniana]
OG0002911	KAF8064490.1 mok12 [Scenedesmus sp. PABB004]	PRW59412.1 RNA exonuclease 4 [Chlorella sorokiniana]
OG0002912	KAF8056116.1 ergic3 [Scenedesmus sp. PABB004]	PRW39153.1 endoplasmic reticulum-Golgi intermediate compartment 3 [Chlorella sorokiniana]
OG0002913	KAF8069594.1 hypothetical protein HT031_001711 [Scenedesmus sp. PABB004]	PRW59013.1 hypothetical protein C2E21_2514 [Chlorella sorokiniana]
OG0002914	KAF8069473.1 hypothetical protein HT031_001589 [Scenedesmus sp. PABB004]	PRW56526.1 Muscle M-line assembly unc- isoform 1 isoform B [Chlorella sorokiniana], PRW56527.1 Muscle M-line assembly unc- isoform 1 isoform A [Chlorella sorokiniana]
OG0002915	KAF8057727.1 r [Scenedesmus sp. PABB004]	PRW57113.1 RFT1-like protein [Chlorella sorokiniana]
OG0002916	KAF8068210.1 zinc finger CCCH domain-containing protein 56 [Scenedesmus sp. PABB004]	PRW58197.1 hypothetical protein C2E21_2952 [Chlorella sorokiniana]
OG0002917	KAF8056140.1 AK1 [Scenedesmus sp. PABB004]	PRW57458.1 Aspartokinase chloroplastic [Chlorella sorokiniana]
OG0002918	KAF8058134.1 sart3 [Scenedesmus sp. PABB004]	PRW56195.1 squamous cell carcinoma antigen recognized by T-cells 3 [Chlorella sorokiniana]
OG0002919	KAF8068437.1 hypothetical protein HT031_002126 [Scenedesmus sp. PABB004]	PRW58114.1 hypothetical protein C2E21_3079 [Chlorella sorokiniana]
OG0002920	KAF8062703.1 BETAA-AD [Scenedesmus sp. PABB004]	PRW58911.1 Beta-adaptin A [Chlorella sorokiniana]
OG0002921	KAF8059143.1 eukaryotic translation initiation factor 3 subunit M [Scenedesmus sp. PABB004]	PRW57750.1 Eukaryotic translation initiation factor 3 subunit M [Chlorella sorokiniana]
OG0002922	KAF8072399.1 hypothetical protein HT031_000058 [Scenedesmus sp. PABB004]	PRW57541.1 Metallo-hydrolase oxidoreductase [Chlorella sorokiniana]
OG0002924	KAF8072493.1 ORTH2 [Scenedesmus sp. PABB004]	PRW56721.1 E3 ubiquitin- ligase ORTHRUS 2-like [Chlorella sorokiniana]
OG0002925	KAF8072354.1 hypothetical protein HT031_000013 [Scenedesmus sp. PABB004]	PRW57213.1 electron transfer flavo -ubiquinone mitochondrial [Chlorella sorokiniana]
OG0002926	KAF8057258.1 HISN1B [Scenedesmus sp. PABB004]	PRW57657.1 ATP phosphoribosyltransferase [Chlorella sorokiniana]
OG0002928	KAF8073152.1 LARGE2 [Scenedesmus sp. PABB004]	PRW58456.1 MMS19 nucleotide excision repair-like protein isoform X2 [Chlorella sorokiniana], PRW58290.1 Mitogen-activated kinase kinase kinase 13-A [Chlorella sorokiniana]
OG0002929	KAF8073236.1 hypothetical protein HT031_000897 [Scenedesmus sp. PABB004]	PRW57405.1 hypothetical protein C2E21_4235 [Chlorella sorokiniana]
OG0002930	KAF8061931.1 SULP2 [Scenedesmus sp. PABB004]	PRW57587.1 sulfate ABC transporter permease subunit [Chlorella sorokiniana]
OG0002932	KAF8073088.1 TRPA1 [Scenedesmus sp. PABB004]	PRW56424.1 tryptophan synthase alpha chain [Chlorella sorokiniana]
OG0002933	KAF8066215.1 FKBP20-2 [Scenedesmus sp. PABB004]	PRW56838.1 Peptidyl-prolyl cis-trans isomerase FKBP20- chloroplastic [Chlorella sorokiniana]
OG0002934	KAF8073162.1 DEAD-box ATP-dependent RNA helicase 24 [Scenedesmus sp. PABB004]	PRW59097.1 DEAD-box ATP-dependent RNA helicase 24 [Chlorella sorokiniana]
OG0002935	KAF8069489.1 PETs [Scenedesmus sp. PABB004]	PRW58941.1 elongation factor Ts [Chlorella sorokiniana]
OG0002937	KAF8061311.1 trmB [Scenedesmus sp. PABB004]	PRW58023.1 tRNA _guanine-N_7_-_-methyltransferase isoform B [Chlorella sorokiniana], PRW58022.1 tRNA _guanine-N_7_-_-methyltransferase isoform A [Chlorella sorokiniana]
OG0002939	KAF8072515.1 CDC14A [Scenedesmus sp. PABB004]	PRW58717.1 Dual specificity phosphatase CDC14A [Chlorella sorokiniana]
OG0002940	KAF8061906.1 NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8-A [Scenedesmus sp. PABB004]	PRW57307.1 NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8-B-like [Chlorella sorokiniana]
OG0002941	KAF8059124.1 RIN1 [Scenedesmus sp. PABB004]	PRW57885.1 ruvB 1 [Chlorella sorokiniana]
OG0002942	KAF8060471.1 Pclo [Scenedesmus sp. PABB004]	PRW57534.1 hypothetical protein C2E21_3791 [Chlorella sorokiniana]
OG0002943	KAF8068297.1 pdhC [Scenedesmus sp. PABB004]	PRW58316.1 Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase mitochondrial [Chlorella sorokiniana]
OG0002944	KAF8069470.1 ABCB26 [Scenedesmus sp. PABB004]	PRW32636.1 ABC transporter B family member chloroplastic [Chlorella sorokiniana]
OG0002945	KAF8068385.1 VPS11 [Scenedesmus sp. PABB004]	PRW51086.1 vacuolar -sorting-associated 11-like protein isoform A [Chlorella sorokiniana], PRW51087.1 vacuolar -sorting-associated 11-like protein isoform B [Chlorella sorokiniana]
OG0002946	KAF8055387.1 WDR36 [Scenedesmus sp. PABB004]	PRW58237.1 U3 small nucleolar RNA-associated 21-like protein [Chlorella sorokiniana]
OG0002948	KAF8066312.1 MINDY1 [Scenedesmus sp. PABB004]	PRW58319.1 FAM63A-like isoform X2 [Chlorella sorokiniana]
OG0002950	KAF8072407.1 SMC4 [Scenedesmus sp. PABB004]	PRW57046.1 structural maintenance of chromosomes 4 [Chlorella sorokiniana]
OG0002951	KAF8071317.1 SAC1 [Scenedesmus sp. PABB004]	PRW58397.1 phosphoinositide phosphatase SAC1 [Chlorella sorokiniana]
OG0002952	KAF8071079.1 hypothetical protein HT031_001161 [Scenedesmus sp. PABB004]	PRW20683.1 aspartyl glutamyl-tRNA amidotransferase subunit A [Chlorella sorokiniana]
OG0002953	KAF8069567.1 POX1 [Scenedesmus sp. PABB004]	PRW51018.1 Protoporphyrinogen oxidase chloroplastic [Chlorella sorokiniana]
OG0002954	KAF8070994.1 RPS24B [Scenedesmus sp. PABB004]	PRW57383.1 40S ribosomal S24 [Chlorella sorokiniana]
OG0002955	KAF8072405.1 U2 small nuclear ribonucleoprotein A-like protein [Scenedesmus sp. PABB004]	PRW57437.1 U2 small nuclear ribonucleo A [Chlorella sorokiniana]
OG0002956	KAF8071065.1 SMC3 [Scenedesmus sp. PABB004]	PRW58260.1 structural maintenance of chromosomes 3 [Chlorella sorokiniana]
OG0002957	KAF8072444.1 hypothetical protein HT031_000103 [Scenedesmus sp. PABB004]	PRW58658.1 HEAT repeat-containing 5B isoform X2 [Chlorella sorokiniana]
OG0002959	KAF8061391.1 ileS [Scenedesmus sp. PABB004]	PRW61547.1 isoleucyl-tRNA synthetase [Chlorella sorokiniana]
OG0002960	KAF8060067.1 POLR3B [Scenedesmus sp. PABB004]	PRW61366.1 DNA-directed RNA polymerase subunit 2 [Chlorella sorokiniana]
OG0002961	KAF8058467.1 MAP1A [Scenedesmus sp. PABB004]	PRW61436.1 Methionine aminopeptidase 1A [Chlorella sorokiniana]
OG0002962	KAF8072901.1 GDI2 [Scenedesmus sp. PABB004]	PRW44504.1 Rab GDP dissociation inhibitor [Chlorella sorokiniana]
OG0002963	KAF8072491.1 hypothetical protein HT031_000150 [Scenedesmus sp. PABB004]	PRW45692.1 symplekin isoform X1 [Chlorella sorokiniana]
OG0002966	KAF8065610.1 Lrrc47 [Scenedesmus sp. PABB004]	PRW45652.1 2-oxoglutarate _2OG_ and Fe_II_-dependent oxygenase superfamily [Chlorella sorokiniana]
OG0002967	KAF8058081.1 rlmN [Scenedesmus sp. PABB004]	PRW20249.1 radical SAM domain-containing [Chlorella sorokiniana]
OG0002968	KAF8073012.1 TIM21 [Scenedesmus sp. PABB004]	PRW20599.1 putative mitochondrial import inner membrane translocase subunit TIM21 [Chlorella sorokiniana]
OG0002969	KAF8072814.1 yju2 [Scenedesmus sp. PABB004]	PRW44588.1 coiled-coil domain-containing 94-like protein [Chlorella sorokiniana]
OG0002970	KAF8069467.1 hypothetical protein HT031_001583 [Scenedesmus sp. PABB004]	PRW57742.1 sulfite mitochondrial [Chlorella sorokiniana]
OG0002971	KAF8058833.1 L-lactate permease [Scenedesmus sp. PABB004]	PRW57895.1 cornichon-like protein 1 [Chlorella sorokiniana]
OG0002972	KAF8061097.1 ALDH22A1 [Scenedesmus sp. PABB004]	PRW57735.1 Aldehyde dehydrogenase 22A1 [Chlorella sorokiniana]
OG0002973	KAF8071326.1 E1A-binding protein p400 [Scenedesmus sp. PABB004]	PRW57839.1 E1A-binding p400 [Chlorella sorokiniana]
OG0002974	KAF8059176.1 GPAT9 [Scenedesmus sp. PABB004]	PRW61402.1 glycerol-3-phosphate acyltransferase 3-like [Chlorella sorokiniana]
OG0002975	KAF8072910.1 PUR5 [Scenedesmus sp. PABB004]	PRW05839.1 phosphoribosylformylglycinamidine cyclo-ligase [Chlorella sorokiniana]
OG0002978	KAF8057934.1 TFB4 [Scenedesmus sp. PABB004]	PRW60988.1 general transcription factor IIH subunit 3 [Chlorella sorokiniana]
OG0002979	KAF8063054.1 TXNDC5 [Scenedesmus sp. PABB004]	PRW61379.1 thioredoxin domain-containing 5 [Chlorella sorokiniana]
OG0002980	KAF8060346.1 NMT1 [Scenedesmus sp. PABB004]	PRW60874.1 phosphoethanolamine N-methyltransferase 1-like [Chlorella sorokiniana]
OG0002981	KAF8055485.1 IPO5 [Scenedesmus sp. PABB004]	PRW61517.1 ARM repeat-containing isoform A [Chlorella sorokiniana], PRW61518.1 ARM repeat-containing isoform B [Chlorella sorokiniana]
OG0002982	KAF8060078.1 hypothetical protein HT031_005017 [Scenedesmus sp. PABB004]	PRW61178.1 FG-GAP repeat-containing isoform B [Chlorella sorokiniana], PRW61177.1 FG-GAP repeat-containing isoform A [Chlorella sorokiniana]
OG0002983	KAF8060061.1 CSN3 [Scenedesmus sp. PABB004]	PRW61515.1 COP9 signalosome complex subunit 3 [Chlorella sorokiniana]
OG0002984	KAF8071032.1 EGY1 [Scenedesmus sp. PABB004]	PRW61443.1 putative zinc metalloprotease chloroplastic isoform B [Chlorella sorokiniana], PRW61444.1 putative zinc metalloprotease chloroplastic isoform A [Chlorella sorokiniana]
OG0002985	KAF8069680.1 RPL17 [Scenedesmus sp. PABB004]	PRW56515.1 60S ribosomal L17-2 [Chlorella sorokiniana]
OG0002986	KAF8065916.1 RBM39 [Scenedesmus sp. PABB004]	PRW56396.1 splicing CC1 [Chlorella sorokiniana]
OG0002987	KAF8065722.1 hypothetical protein HT031_002782 [Scenedesmus sp. PABB004]	PRW59465.1 IST1 [Chlorella sorokiniana]
OG0002988	KAF8062035.1 NDUFAF6 [Scenedesmus sp. PABB004]	PRW20298.1 NADH dehydrogenase _ubiquinone_ complex assembly factor 6 [Chlorella sorokiniana]
OG0002989	KAF8056002.1 hypothetical protein HT031_006523 [Scenedesmus sp. PABB004]	PRW59629.1 stress regulated isoform 3 [Chlorella sorokiniana]
OG0002990	KAF8072480.1 PPT2 [Scenedesmus sp. PABB004]	PRW56556.1 Phosphoenolpyruvate phosphate translocator chloroplastic [Chlorella sorokiniana]
OG0002991	KAF8069453.1 CHR11 [Scenedesmus sp. PABB004]	PRW56740.1 chromatin-remodeling complex ATPase chain [Chlorella sorokiniana]
OG0002992	KAF8067357.1 trmA [Scenedesmus sp. PABB004]	PRW56534.1 tRNA _uracil-5-_-methyltransferase [Chlorella sorokiniana]
OG0002993	KAF8063777.1 hypothetical protein HT031_003634 [Scenedesmus sp. PABB004]	PRW57053.1 glutamate receptor-interacting [Chlorella sorokiniana], PRW59574.1 hypothetical protein C2E21_1826 [Chlorella sorokiniana]
OG0002995	KAF8064579.1 CHMP1A [Scenedesmus sp. PABB004]	PRW60243.1 charged multivesicular body 1-like [Chlorella sorokiniana]
OG0002996	KAF8071035.1 hypothetical protein HT031_001117 [Scenedesmus sp. PABB004]	PRW60458.1 hypothetical protein C2E21_1190 [Chlorella sorokiniana]
OG0002997	KAF8060489.1 SLC38A10 [Scenedesmus sp. PABB004]	PRW60760.1 amino acid transporter [Chlorella sorokiniana]
OG0002999	KAF8061411.1 TPP2 [Scenedesmus sp. PABB004]	PRW39066.1 Tripeptidyl-peptidase 2 isoform A [Chlorella sorokiniana], PRW39065.1 Tripeptidyl-peptidase 2 isoform B [Chlorella sorokiniana]
OG0003000	KAF8056238.1 thioredoxin-like 2 [Scenedesmus sp. PABB004]	PRW60916.1 Thioredoxin-like chloroplastic [Chlorella sorokiniana]
OG0003001	KAF8068294.1 hypothetical protein HT031_001981 [Scenedesmus sp. PABB004]	PRW21044.1 family transcriptional regulator [Chlorella sorokiniana]
OG0003002	KAF8057136.1 ABCB25 [Scenedesmus sp. PABB004]	PRW21021.1 ABC transporter B family member mitochondrial [Chlorella sorokiniana]
OG0003003	KAF8063865.1 DOT2 [Scenedesmus sp. PABB004]	PRW60335.1 SART-1 family DOT2 [Chlorella sorokiniana]
OG0003004	KAF8069464.1 SF1 [Scenedesmus sp. PABB004]	PRW20729.1 branchpoint-bridging -like [Chlorella sorokiniana]
OG0003005	KAF8073261.1 hypothetical protein HT031_000922 [Scenedesmus sp. PABB004]	PRW20632.1 putative fructose-bisphosphate aldolase chloroplastic [Chlorella sorokiniana]
OG0003006	KAF8072869.1 PEX7 [Scenedesmus sp. PABB004]	PRW60529.1 Peroxisome biogenesis 7 [Chlorella sorokiniana]
OG0003007	KAF8058400.1 RPL13 [Scenedesmus sp. PABB004]	PRW61522.1 60S ribosomal L13-2 [Chlorella sorokiniana]
OG0003008	KAF8072591.1 HEMA1 [Scenedesmus sp. PABB004]	PRW60735.1 glutamyl-trna reductase [Chlorella sorokiniana]
OG0003009	KAF8064666.1 pak1ip1 [Scenedesmus sp. PABB004]	PRW60702.1 p21-activated kinase-interacting 1-like [Chlorella sorokiniana]
OG0003010	KAF8066199.1 acsAB [Scenedesmus sp. PABB004]	PRW60689.1 YCII-related domain [Chlorella sorokiniana]
OG0003012	KAF8068219.1 hypothetical protein HT031_001905 [Scenedesmus sp. PABB004]	PRW39124.1 hypothetical protein C2E21_7019 [Chlorella sorokiniana]
OG0003013	KAF8060065.1 Zeaxanthin epoxidase [Scenedesmus sp. PABB004]	PRW21006.1 zeaxanthin epoxidase [Chlorella sorokiniana]
OG0003014	KAF8072579.1 hypothetical protein HT031_000239 [Scenedesmus sp. PABB004]	PRW60835.1 116 kDa U5 small nuclear ribonucleo component-like isoform B [Chlorella sorokiniana], PRW60836.1 116 kDa U5 small nuclear ribonucleo component-like isoform A [Chlorella sorokiniana]
OG0003015	KAF8071217.1 APC6 [Scenedesmus sp. PABB004]	PRW39263.1 cell division cycle 16-like protein isoform X1 [Chlorella sorokiniana]
OG0003018	KAF8072831.1 LIP5 [Scenedesmus sp. PABB004]	PRW60855.1 vacuolar sorting-associated VTA1-like protein [Chlorella sorokiniana]
OG0003019	KAF8057764.1 Pde4c [Scenedesmus sp. PABB004]	PRW57494.1 Histone acetyltransferase type B catalytic subunit [Chlorella sorokiniana]
OG0003020	KAF8061296.1 hypothetical protein HT031_004387 [Scenedesmus sp. PABB004]	PRW55909.1 hypothetical protein C2E21_4894 [Chlorella sorokiniana]
OG0003023	KAF8057887.1 GapA [Scenedesmus sp. PABB004]	PRW20420.1 glyceraldehyde-3-phosphate dehydrogenase [Chlorella sorokiniana]
OG0003024	KAF8073219.1 Abcb9 [Scenedesmus sp. PABB004]	PRW60050.1 ATP-binding cassette sub-family B member 9 [Chlorella sorokiniana]
OG0003025	KAF8069421.1 TIF3E1 [Scenedesmus sp. PABB004]	PRW20555.1 Eukaryotic translation initiation factor 3 subunit E [Chlorella sorokiniana]
OG0003026	KAF8069683.1 Oxr1 [Scenedesmus sp. PABB004]	PRW57748.1 nuclear receptor coactivator 7-like isoform X2 [Chlorella sorokiniana]
OG0003027	KAF8068352.1 AP2M [Scenedesmus sp. PABB004]	PRW57884.1 AP-2 complex subunit mu [Chlorella sorokiniana]
OG0003028	KAF8059163.1 3-oxoacyl-[acyl-carrier-protein] synthase III [Scenedesmus sp. PABB004]	PRW57937.1 3-oxoacyl-ACP synthase [Chlorella sorokiniana]
OG0003029	KAF8069492.1 utp7 [Scenedesmus sp. PABB004]	PRW55933.1 WD40 repeat [Chlorella sorokiniana]
OG0003030	KAF8057883.1 IIL1 [Scenedesmus sp. PABB004]	PRW05818.1 large subunit of isopropylmalate dehydratase [Chlorella sorokiniana]
OG0003032	KAF8061318.1 hypothetical protein HT031_004409 [Scenedesmus sp. PABB004]	PRW59375.1 START-like domain [Chlorella sorokiniana]
OG0003034	KAF8056389.1 glcD [Scenedesmus sp. PABB004]	PRW60751.1 glycolate dehydrogenase [Chlorella sorokiniana]
OG0003035	KAF8057920.1 1-acylglycerol-3-phosphate O-acyltransferase [Scenedesmus sp. PABB004]	PRW58725.1 putative 1-acylglycerol-3-phosphate O-acyltransferase [Chlorella sorokiniana]
OG0003036	KAF8066255.1 ATG18B [Scenedesmus sp. PABB004]	PRW56485.1 Autophagy-related 18 [Chlorella sorokiniana]
OG0003037	KAF8066174.1 SPO11-2 [Scenedesmus sp. PABB004]	PRW59963.1 Meiotic recombination SPO11-2 [Chlorella sorokiniana]
OG0003038	KAF8065617.1 hypothetical protein HT031_003218 [Scenedesmus sp. PABB004]	PRW59136.1 hypothetical protein C2E21_2147 [Chlorella sorokiniana]
OG0003039	KAF8055729.1 PHOT2 [Scenedesmus sp. PABB004]	PRW60670.1 LOV domain-containing [Chlorella sorokiniana]
OG0003040	KAF8073107.1 ETL1 [Scenedesmus sp. PABB004]	PRW56604.1 CHROMATIN REMODELING 19 [Chlorella sorokiniana]
OG0003041	KAF8063016.1 hypothetical protein HT031_003855 [Scenedesmus sp. PABB004]	PRW20490.1 hypothetical protein C2E21_9003 [Chlorella sorokiniana]
OG0003042	KAF8059199.1 EMC1 [Scenedesmus sp. PABB004]	PRW59755.1 ER membrane complex subunit 1 [Chlorella sorokiniana]
OG0003043	KAF8066423.1 hypothetical protein HT031_002747 [Scenedesmus sp. PABB004]	PRW57812.1 hypothetical protein C2E21_3691 [Chlorella sorokiniana]
OG0003045	KAF8068186.1 ORC5 [Scenedesmus sp. PABB004]	PRW18369.1 origin recognition complex subunit 5-like [Chlorella sorokiniana]
OG0003046	KAF8061958.1 cysA [Scenedesmus sp. PABB004]	PRW59185.1 sulfate ABC transporter ATP-binding isoform B [Chlorella sorokiniana], PRW59186.1 sulfate ABC transporter ATP-binding isoform A [Chlorella sorokiniana]
OG0003047	KAF8061364.1 hypothetical protein HT031_004455 [Scenedesmus sp. PABB004]	PRW20556.1 methyl- -binding domain-containing 9 [Chlorella sorokiniana]
OG0003048	KAF8070949.1 PRMT10 [Scenedesmus sp. PABB004]	PRW56855.1 arginine N-methyltransferase [Chlorella sorokiniana]
OG0003049	KAF8067188.1 CDS2 [Scenedesmus sp. PABB004]	PRW33940.1 Phosphatidate cytidylyltransferase [Chlorella sorokiniana]
OG0003050	KAF8068406.1 ELAC1 [Scenedesmus sp. PABB004]	PRW58804.1 Zinc phosphodiesterase ELAC 1 isoform B [Chlorella sorokiniana], PRW58803.1 Zinc phosphodiesterase ELAC 1 isoform A [Chlorella sorokiniana]
OG0003051	KAF8069403.1 SPAC25H1.08c [Scenedesmus sp. PABB004]	PRW56720.1 Angio-associated migratory cell [Chlorella sorokiniana]
OG0003052	KAF8066182.1 HPR-A [Scenedesmus sp. PABB004]	PRW60721.1 glycerate dehydrogenase [Chlorella sorokiniana]
OG0003053	KAF8063042.1 viaA [Scenedesmus sp. PABB004]	PRW56867.1 von Willebrand type A [Chlorella sorokiniana]
OG0003055	KAF8070998.1 PUX7 [Scenedesmus sp. PABB004]	PRW20383.1 UBX domain-containing 2 isoform X1 [Chlorella sorokiniana], PRW20356.1 UBX domain-containing [Chlorella sorokiniana]
OG0003056	KAF8055845.1 EIF6-2 [Scenedesmus sp. PABB004]	PRW55910.1 Eukaryotic translation initiation factor 6-2 [Chlorella sorokiniana]
OG0003057	KAF8055095.1 Ebp [Scenedesmus sp. PABB004]	PRW56648.1 putative 3-beta-hydroxysteroid-Delta_8__Delta_7_-isomerase [Chlorella sorokiniana]
OG0003058	KAF8054974.1 purB [Scenedesmus sp. PABB004]	PRW59008.1 adenylosuccinate lyase [Chlorella sorokiniana]
OG0003059	KAF8063774.1 AP-4 complex subunit sigma [Scenedesmus sp. PABB004]	PRW56326.1 AP-4 complex subunit sigma [Chlorella sorokiniana]
OG0003060	KAF8060020.1 CID11 [Scenedesmus sp. PABB004]	PRW59995.1 polyadenylate-binding -interacting 11-like [Chlorella sorokiniana]
OG0003061	KAF8072677.1 SCI1 [Scenedesmus sp. PABB004]	PRW33547.1 pentatricopeptide repeat-containing mitochondrial [Chlorella sorokiniana]
OG0003062	KAF8066194.1 AGD5 [Scenedesmus sp. PABB004]	PRW59115.1 putative ADP-ribosylation factor GTPase-activating AGD15 isoform A [Chlorella sorokiniana], PRW59114.1 putative ADP-ribosylation factor GTPase-activating AGD15 isoform B [Chlorella sorokiniana]
OG0003064	KAF8072363.1 PPOX1 [Scenedesmus sp. PABB004]	PRW44444.1 pyridoxine pyridoxamine 5 -phosphate oxidase chloroplastic-like [Chlorella sorokiniana]
OG0003065	KAF8071311.1 WRAP73 [Scenedesmus sp. PABB004]	PRW33951.1 WD repeat-containing WRAP73 [Chlorella sorokiniana]
OG0003066	KAF8058471.1 Brf1 [Scenedesmus sp. PABB004]	PRW05810.1 Transcription factor IIIB 90 kDa subunit [Chlorella sorokiniana]
OG0003067	KAF8072778.1 hypothetical protein HT031_000438 [Scenedesmus sp. PABB004]	PRW44610.1 macrophage erythroblast attacher [Chlorella sorokiniana]
OG0003068	KAF8072411.1 COX15 [Scenedesmus sp. PABB004]	PRW44507.1 cytochrome c oxidase assembly COX15 [Chlorella sorokiniana]
OG0003069	KAF8055486.1 Plaa [Scenedesmus sp. PABB004]	PRW44412.1 phospholipase A-2-activating [Chlorella sorokiniana]
OG0003070	KAF8067118.1 SLU7 [Scenedesmus sp. PABB004]	PRW33892.1 Pre-mRNA-splicing factor SLU7 [Chlorella sorokiniana]
OG0003071	KAF8070991.1 STT3B [Scenedesmus sp. PABB004]	PRW05846.1 STT3 subunit of Oligosaccharyl transferase [Chlorella sorokiniana]
OG0003072	KAF8057688.1 pitC [Scenedesmus sp. PABB004]	PRW44288.1 Random slug 5 [Chlorella sorokiniana]
OG0003073	KAF8065451.1 hypothetical protein HT031_003052 [Scenedesmus sp. PABB004]	PRW44317.1 PHD finger ING2 [Chlorella sorokiniana]
OG0003074	KAF8055728.1 hypothetical protein HT031_006632 [Scenedesmus sp. PABB004]	PRW58925.1 phenazine biosynthesis-like domain-containing [Chlorella sorokiniana]
OG0003076	KAF8068215.1 HEN2 [Scenedesmus sp. PABB004]	PRW61094.1 superkiller viralicidic activity 2-like 2 isoform B [Chlorella sorokiniana], PRW61095.1 superkiller viralicidic activity 2-like 2 isoform A [Chlorella sorokiniana]
OG0003077	KAF8067409.1 MCM5 [Scenedesmus sp. PABB004]	PRW55991.1 DNA replication licensing factor MCM5 [Chlorella sorokiniana]
OG0003078	KAF8065889.1 hypothetical protein HT031_002950 [Scenedesmus sp. PABB004]	PRW56007.1 quinolinate chloroplastic [Chlorella sorokiniana]
